Project_ID,Project_URL,Total_Cost,Project_manager,Description
0016356,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016356,1460000.0,Leo Perez,"The proposed project will construct a single-lane roundabout at the intersection of SR 162 and Rocky Plains Road in Newton County, Georgia. This project is located 4.6 miles south of SR 81 and 2.45 miles north of SR 212. The proposed single-lane roundabout has a A 128 ft. minor axis inscribed diameter, 150 ft. major axis inscribed diameter, a 16 ft. truck apron width and a 20 ft. circulation lane width."
